file_name,year,doi,dominant_topic,dominant_topic_prob
Nagata-2024-10.1080_10826084.2024.2310501.txt,2024,10.1080/10826084.2024.2310501,4,0.4864775
Nagata-2024-10.1186_s12889-024-18790-6.txt,2024,10.1186/s12889-024-18790-6,14,0.46389475
Nagata-2024-10.1186_s12889-024-20102-x.txt,2024,10.1186/s12889-024-20102-x,14,0.49311697
Nagata-2024-10.1186_s13104-024-06777-w.txt,2024,10.1186/s13104-024-06777-w,8,0.36974666
Nagata-2024-10.1186_s40337-024-01157-y.txt,2024,10.1186/s40337-024-01157-y,8,0.43867564
Nagata-2025-10.1007_s00127-025-02814-6.txt,2025,10.1007/s00127-025-02814-6,14,0.57194805
Nagata-2025-10.1007_s40519-025-01729-0.txt,2025,10.1007/s40519-025-01729-0,14,0.40682006
Nagata-2025-10.1016_j.acap.2025.102784.txt,2025,10.1016/j.acap.2025.102784,14,0.66218376
Nagata-2025-10.1016_j.ijcrp.2025.200382.txt,2025,10.1016/j.ijcrp.2025.200382,3,0.47982216
Nagata-2025-10.1038_s41390-025-03838-z.txt,2025,10.1038/s41390-025-03838-z,3,0.637294
Nagata-2025-10.1111_apa.70051.txt,2025,10.1111/apa.70051,0,0.33899954
Nagata-2025-10.1186_s12887-024-05367-w.txt,2025,10.1186/s12887-024-05367-w,14,0.6585737
Nagata-2025-10.1186_s13034-025-00864-x.txt,2025,10.1186/s13034-025-00864-x,8,0.39365423
Nakua-2024-10.1038_s41386-024-02000-3.txt,2024,10.1038/s41386-024-02000-3,0,0.33180696
Nakua-2024-10.1162_netn_a_00363.txt,2024,10.1162/netn/a/00363,6,0.54544497
Naqvi-2021-10.1038_s41588-021-00827-w.txt,2021,10.1038/s41588-021-00827-w,10,0.7338176
Nath-2023-10.1523_eneuro.0196-22.2023.txt,2023,10.1523/eneuro.0196-22.2023,7,0.48574576
Nelson-2022-10.1111_jcpp.13471.txt,2022,10.1111/jcpp.13471,0,0.37440783
Newman-2023-10.1016_j.dcn.2023.101301.txt,2023,10.1016/j.dcn.2023.101301,5,0.46294144
Nguyen-2024-10.1016_j.dcn.2023.101334.txt,2024,10.1016/j.dcn.2023.101334,2,0.503333
Nishat-2023-10.1016_j.dcn.2023.101275.txt,2023,10.1016/j.dcn.2023.101275,9,0.3291617
Nishat-2024-10.1016_j.biopsych.2024.01.005.txt,2024,10.1016/j.biopsych.2024.01.005,9,0.42233405
Niu-2023-10.1016_j.socscimed.2023.116220.txt,2023,10.1016/j.socscimed.2023.116220,13,0.44068506
Niu-2024-10.1016_j.jadohealth.2024.09.025.txt,2024,10.1016/j.jadohealth.2024.09.025,12,0.42380172
Nivins-2024-10.1038_s41598-024-63566-y.txt,2024,10.1038/s41598-024-63566-y,14,0.40126628
Nivins-2025-10.1001_jamanetworkopen.2025.4580.txt,2025,10.1001/jamanetworkopen.2025.4580,2,0.49760985
Nolte-2024-10.1016_j.cortex.2024.05.024.txt,2024,10.1016/j.cortex.2024.05.024,7,0.32975268
Norbom-2024-10.1002_jcv2.12220.txt,2024,10.1002/jcv2.12220,7,0.48512483
Norman-2023-10.1016_j.eclinm.2023.102021.txt,2023,10.1016/j.eclinm.2023.102021,0,0.44874826
Norman-2023-10.1038_s41386-022-01408-z.txt,2023,10.1038/s41386-022-01408-z,7,0.33144903
Norman-2024-10.1176_appi.ajp.20230026.txt,2024,10.1176/appi.ajp.20230026,7,0.5742363
Norton-2025-10.1016_j.bbi.2025.04.012.txt,2025,10.1016/j.bbi.2025.04.012,10,0.44792676
Nwotchouang-2021-10.1007_s00234-021-02759-y.txt,2021,10.1007/s00234-021-02759-y,7,0.28180918
N£¤ez-2023-10.1111_jcpp.13790.txt,2023,10.1111/jcpp.13790,0,0.23856105
O_Brien-2020-10.1016_j.bpsc.2020.02.012.txt,2020,10.1016/j.bpsc.2020.02.012,7,0.27169856
Obenauf-2025-10.1093_arclin_acaf024.txt,2025,10.1093/arclin/acaf024,8,0.37554923
Oh-2022-10.1007_s11294-022-09854-7.txt,2022,10.1007/s11294-022-09854-7,6,0.32957214
Ohi-2021-10.1038_s41398-021-01308-8.txt,2021,10.1038/s41398-021-01308-8,14,0.3993165
Olerich-2024-10.1038_s41366-024-01463-0.txt,2024,10.1038/s41366-024-01463-0,3,0.39012527
Olfson-2023-10.1001_jamanetworkopen.2023.10999.txt,2023,10.1001/jamanetworkopen.2023.10999,2,0.33540148
Olfson-2023-10.1016_j.jaac.2023.04.005.txt,2023,10.1016/j.jaac.2023.04.005,0,0.5246169
Olino-2021-10.1111_jcpp.13394.txt,2021,10.1111/jcpp.13394,0,0.63216186
Ooi-2022-10.1016_j.neuroimage.2022.119636.txt,2022,10.1016/j.neuroimage.2022.119636,6,0.5300846
Orendain-2023-10.1016_j.chiabu.2023.106446.txt,2023,10.1016/j.chiabu.2023.106446,12,0.6074399
Orendain-2023-10.1186_s12874-023-01983-9.txt,2023,10.1186/s12874-023-01983-9,12,0.4923451
Ortin-Peralta-2023-10.1016_j.jadohealth.2023.0.txt,2023,10.1016/j.jadohealth.2023.0,4,0.4397385
Ortin-Peralta-2024-10.3389_fpsyt.2024.1417991.txt,2024,10.3389/fpsyt.2024.1417991,4,0.56585443
Osayande-2025-10.1038_s43588-025-00774-0.txt,2025,10.1038/s43588-025-00774-0,6,0.4302174
Osborne-2024-10.1001_jamapsychiatry.2024.3525.txt,2024,10.1001/jamapsychiatry.2024.3525,2,0.3131144
Oshri-2024-10.1001_jamanetworkopen.2024.16491.txt,2024,10.1001/jamanetworkopen.2024.16491,8,0.22345302
Oshri-2024-10.1017_s0954579424000427.txt,2024,10.1017/s0954579424000427,12,0.3676807
Ou-2023-10.1038_s41398-023-02387-5.txt,2023,10.1038/s41398-023-02387-5,10,0.73020554
Ou-2023-10.1038_s41398-023-02475-6.txt,2023,10.1038/s41398-023-02475-6,10,0.5789955
Overholtzer-2024-10.1111_ijpo.13173.txt,2024,10.1111/ijpo.13173,3,0.26533467
Overholtzer-2025-10.1016_j.dcn.2025.101554.txt,2025,10.1016/j.dcn.2025.101554,7,0.48984683
Owens-2020-10.1037_abn0000627.txt,2020,10.1037/abn0000627,7,0.36479962
Owens-2020-10.1093_cercor_bhaa143.txt,2020,10.1093/cercor/bhaa143,7,0.43035048
Owens-2021-10.1038_s41398-020-01192-8.txt,2021,10.1038/s41398-020-01192-8,5,0.24589337
Owens-2021-10.1371_journal.pone.0257535.txt,2021,10.1371/journal.pone.0257535,2,0.3260992
Owens-2022-10.1037_pha0000532.txt,2022,10.1037/pha0000532,6,0.1751871
Owens-2023-10.1037_abn0000832.txt,2023,10.1037/abn0000832,7,0.2972237
Pagliaccio-2020-10.1016_j.jaac.2019.09.032.txt,2020,10.1016/j.jaac.2019.09.032,7,0.36263445
Pagliaccio-2021-10.1016_j.bpsc.2020.10.019.txt,2021,10.1016/j.bpsc.2020.10.019,0,0.45895994
Pagliaccio-2024-10.1038_s44277-024-00006-9.txt,2024,10.1038/s44277-024-00006-9,14,0.33489385
Palmer-2021-10.1093_cercor_bhab054.txt,2021,10.1093/cercor/bhab054,2,0.37378666
Palmer-2021-10.3389_fped.2021.734184.txt,2021,10.3389/fped.2021.734184,1,0.2706343
Palmer-2022-10.1016_j.dcn.2021.101044.txt,2022,10.1016/j.dcn.2021.101044,5,0.5508702
Pan-2024-10.1002_hbm.70070.txt,2024,10.1002/hbm.70070,6,0.44032818
Pang-2025-10.1111_jcpp.14112.txt,2025,10.1111/jcpp.14112,0,0.29181704
Papke-2025-10.1002_jad.12469.txt,2025,10.1002/jad.12469,8,0.3707083
Parekh-2024-10.1002_hbm.26579.txt,2024,10.1002/hbm.26579,6,0.61582696
Park-2024-10.7554_eLife.88117.txt,2024,10.7554/eLife.88117,12,0.29784277
Parker-2024-10.1016_j.biopsycho.2024.108856.txt,2024,10.1016/j.biopsycho.2024.108856,11,0.60490173
Parker-2024-10.1016_j.jad.2024.10.124.txt,2024,10.1016/j.jad.2024.10.124,11,0.6144919
Parker-2025-10.1007_s10578-024-01806-y.txt,2025,10.1007/s10578-024-01806-y,4,0.44428694
Parker-2025-10.1016_j.jad.2025.02.083.txt,2025,10.1016/j.jad.2025.02.083,7,0.58453757
Paskewitz-2024-10.5334_cpsy.112.txt,2024,10.5334/cpsy.112,15,0.6156042
Passiatore-2023-10.1073_pnas.2221533120.txt,2023,10.1073/pnas.2221533120,7,0.41041952
Pat-2022-10.1002_hbm.26027.txt,2022,10.1002/hbm.26027,6,0.28226075
Pat-2022-10.1016_j.jaac.2021.08.019.txt,2022,10.1016/j.jaac.2021.08.019,0,0.39101577
Pat-2023-10.1093_cercor_bhac235.txt,2023,10.1093/cercor/bhac235,6,0.64860654
Patel-2021-10.3389_fnhum.2021.781554.txt,2021,10.3389/fnhum.2021.781554,7,0.33830774
Patel-2022-10.1016_j.biopsych.2022.02.959.txt,2022,10.1016/j.biopsych.2022.02.959,10,0.5705833
Patel-2024-10.1111_jcpp.13985.txt,2024,10.1111/jcpp.13985,0,0.6144934
Paul-2021-10.1001_jamapsychiatry.2020.2902.txt,2021,10.1001/jamapsychiatry.2020.2902,1,0.34831056
Paul-2022-10.1016_j.drugalcdep.2022.109277.txt,2022,10.1016/j.drugalcdep.2022.109277,10,0.3099492
Paul-2024-10.1038_s44220-024-00313-2.txt,2024,10.1038/s44220-024-00313-2,10,0.4429226
Paulich-2021-10.1371_journal.pone.0256591.txt,2021,10.1371/journal.pone.0256591,2,0.32530978
Paulsen-2025-10.1016_j.dcn.2025.101549.txt,2025,10.1016/j.dcn.2025.101549,7,0.28420913
Paulus-2019-10.1016_j.neuroimage.2018.10.040.txt,2019,10.1016/j.neuroimage.2018.10.040,7,0.44369343
Paz-2024-10.1111_jcpp.13976.txt,2024,10.1111/jcpp.13976,15,0.5463676
Pearlman-2023-10.1016_j.eatbeh.2023.101746.txt,2023,10.1016/j.eatbeh.2023.101746,3,0.40819615
Pearlman-2023-10.1016_j.jpeds.2023.113642.txt,2023,10.1016/j.jpeds.2023.113642,8,0.48843232
Pedersen-2023-10.1016_j.bpsc.2022.03.012.txt,2023,10.1016/j.bpsc.2022.03.012,10,0.45505017
Peisch-2024-10.1007_s10802-023-01131-3.txt,2024,10.1007/s10802-023-01131-3,15,0.36151794
Pelham-2021-10.1016_j.jadohealth.2021.06.015.txt,2021,10.1016/j.jadohealth.2021.06.015,8,0.4020958
Pelham-2022-10.1007_s10802-021-00896-9.txt,2022,10.1007/s10802-021-00896-9,0,0.4938681
Pelham-2023-10.1016_j.jadohealth.2023.02.040.txt,2023,10.1016/j.jadohealth.2023.02.040,8,0.47596258
Pelham-2023-10.1037_hea0001245.txt,2023,10.1037/hea0001245,0,0.33508992
Pelham-2024-10.15288_jsad.23-00297.txt,2024,10.15288/jsad.23-00297,8,0.2546303
Peltz-2024-10.1007_s10964-023-01882-8.txt,2024,10.1007/s10964-023-01882-8,14,0.3911206
Perlstein-2022-10.1017_s0954579422000888.txt,2022,10.1017/s0954579422000888,15,0.3949119
Perlstein-2024-10.1037_abn0000923.txt,2024,10.1037/abn0000923,15,0.39160812
Perry-2019-10.1044_2018_jslhr-s-18-0016.txt,2019,10.1044/2018/jslhr-s-18-0016,6,0.24630417
Perry-2022-10.1044_2021_jslhr-21-00514.txt,2022,10.1044/2021/jslhr-21-00514,6,0.45697573
Perry-2023-10.1044_2023_jslhr-23-00279.txt,2023,10.1044/2023/jslhr-23-00279,6,0.4307798
Petrican-2021-10.1016_j.dcn.2021.101032.txt,2021,10.1016/j.dcn.2021.101032,6,0.19352207
Petrican-2023-10.1016_j.dcn.2023.101229.txt,2023,10.1016/j.dcn.2023.101229,10,0.27895948
Petrican-2023-10.1038_s41598-023-28057-6.txt,2023,10.1038/s41598-023-28057-6,10,0.28706002
Petrican-2024-10.1016_j.biopsych.2023.06.023.txt,2024,10.1016/j.biopsych.2023.06.023,7,0.30440515
Petrican-2025-10.1038_s44220-024-00352-9.txt,2025,10.1038/s44220-024-00352-9,6,0.22472174
Petrie-2024-10.1016_j.brainresbull.2024.110934.txt,2024,10.1016/j.brainresbull.2024.110934,0,0.53080994
Petti-2024-10.1016_j.jaac.2024.04.017.txt,2024,10.1016/j.jaac.2024.04.017,12,0.4636904
Peverill-2025-10.1002_hbm.70094.txt,2025,10.1002/hbm.70094,6,0.55557114
Pine-2023-10.1007_s10519-023-10134-1.txt,2023,10.1007/s10519-023-10134-1,10,0.3887786
Pines-2024-10.1001_jamapsychiatry.2024.2399.txt,2024,10.1001/jamapsychiatry.2024.2399,0,0.31815436
Pollmann-2024-10.1523_jneurosci.0991-23.2023.txt,2024,10.1523/jneurosci.0991-23.2023,12,0.3885487
Pornpattananang-2019-10.1001_jamapsychiatry.20.txt,2019,10.1001/jamapsychiatry.20,7,0.48453498
Potter-2021-10.1016_j.jaac.2020.07.904.txt,2021,10.1016/j.jaac.2020.07.904,0,0.7304781
Potter-2021-10.1111_jcpp.13248.txt,2021,10.1111/jcpp.13248,8,0.28642517
Potter-2022-10.1016_j.dcn.2022.101057.txt,2022,10.1016/j.dcn.2022.101057,12,0.3637974
Pries-2022-10.1016_j.bpsgos.2022.05.005.txt,2022,10.1016/j.bpsgos.2022.05.005,12,0.32034057
Pu-2025-10.1016_j.jad.2025.03.087.txt,2025,10.1016/j.jad.2025.03.087,3,0.44776708
Puga-2024-10.1001_jamanetworkopen.2023.55952.txt,2024,10.1001/jamanetworkopen.2023.55952,2,0.25606892
Puga-2024-10.1001_jamanetworkopen.2024.51786.txt,2024,10.1001/jamanetworkopen.2024.51786,2,0.37428537
Puga-2024-10.1371_journal.pone.0298456.txt,2024,10.1371/journal.pone.0298456,2,0.2934598
Pulkki-R†back-2022-10.1111_apa.16253.txt,2022,10.1111/apa.16253,14,0.5213573
Qiu-2023-10.1038_s41386-023-01559-7.txt,2023,10.1038/s41386-023-01559-7,10,0.20941626
Qu-2025-10.1038_s44220-025-00388-5.txt,2025,10.1038/s44220-025-00388-5,0,0.3595769
Rabinowitz-2022-10.1093_cercor_bhab243.txt,2022,10.1093/cercor/bhab243,10,0.37038726
Rabinowitz-2025-10.1111_gbb.70020.txt,2025,10.1111/gbb.70020,4,0.37719068
Rader-2023-10.1007_s10519-023-10138-x.txt,2023,10.1007/s10519-023-10138-x,3,0.35046166
Rajagopalan-2024-10.1038_s41390-024-03330-0.txt,2024,10.1038/s41390-024-03330-0,1,0.31615028
Rakesh-2021-10.1016_j.bpsc.2021.03.008.txt,2021,10.1016/j.bpsc.2021.03.008,12,0.44744277
Rakesh-2021-10.1016_j.dcn.2021.101005.txt,2021,10.1016/j.dcn.2021.101005,7,0.49497622
Rakesh-2022-10.1001_jamanetworkopen.2022.26208.txt,2022,10.1001/jamanetworkopen.2022.26208,2,0.35301238
Rakesh-2023-10.1016_j.bpsc.2022.01.006.txt,2023,10.1016/j.bpsc.2022.01.006,7,0.47881517
Rakesh-2025-10.1002_jcv2.70001.txt,2025,10.1002/jcv2.70001,12,0.39392662
Ramduny-2025-10.1016_j.bpsc.2025.01.014.txt,2025,10.1016/j.bpsc.2025.01.014,6,0.7368042
Randall-2023-10.1111_sltb.12937.txt,2023,10.1111/sltb.12937,4,0.33710605
Raney-2022-10.1016_j.acap.2022.07.007.txt,2022,10.1016/j.acap.2022.07.007,14,0.28893325
Raney-2023-10.1186_s12889-023-16111-x.txt,2023,10.1186/s12889-023-16111-x,14,0.65177834
Raney-2023-10.1186_s40337-023-00866-0.txt,2023,10.1186/s40337-023-00866-0,8,0.4194227
Raney-2024-10.1001_jamanetworkopen.2024.2076.txt,2024,10.1001/jamanetworkopen.2024.2076,8,0.33881912
Raney-2024-10.1016_j.acap.2024.07.022.txt,2024,10.1016/j.acap.2024.07.022,12,0.38845718
Rapuano-2020-10.1016_j.dcn.2020.100878.txt,2020,10.1016/j.dcn.2020.100878,6,0.23969775
Rapuano-2020-10.1073_pnas.2007918117.txt,2020,10.1073/pnas.2007918117,3,0.4299724
Rapuano-2022-10.1016_j.jadohealth.2022.01.002.txt,2022,10.1016/j.jadohealth.2022.01.002,3,0.5645652
Rauschecker-2025-10.1038_s41598-025-88398-2.txt,2025,10.1038/s41598-025-88398-2,2,0.3522113
Ray-2024-10.3389_fnimg.2024.1390409.txt,2024,10.3389/fnimg.2024.1390409,7,0.34943312
Razban-2023-10.1073_pnas.2218007120.txt,2023,10.1073/pnas.2218007120,6,0.37544328
Rea-Sandin-2024-10.1007_s10519-023-10154-x.txt,2024,10.1007/s10519-023-10154-x,0,0.33182585
Reeve-2023-10.1007_s00787-022-01966-z.txt,2023,10.1007/s00787-022-01966-z,14,0.5141964
Reimann-2023-10.1016_j.bpsgos.2022.07.007.txt,2023,10.1016/j.bpsgos.2022.07.007,0,0.27140722
Reimann-2024-10.1002_hbm.26589.txt,2024,10.1002/hbm.26589,5,0.34984064
Reimann-2024-10.1002_jcv2.12282.txt,2024,10.1002/jcv2.12282,0,0.45191115
Ren-2024-10.1038_s42003-024-06504-y.txt,2024,10.1038/s42003-024-06504-y,6,0.48105922
Ren-2024-10.1186_s12916-024-03442-8.txt,2024,10.1186/s12916-024-03442-8,0,0.31799245
Retzler-2023-10.1007_s10802-023-01065-w.txt,2023,10.1007/s10802-023-01065-w,0,0.2891209
Ricklefs-2024-10.1089_lgbt.2023.0431.txt,2024,10.1089/lgbt.2023.0431,14,0.4675137
Roberston-2022-10.1016_j.jad.2022.05.071.txt,2022,10.1016/j.jad.2022.05.071,14,0.5244108
Roberts-2023-10.1038_s41598-023-34399-y.txt,2023,10.1038/s41598-023-34399-y,0,0.5153058
Roberts-2025-10.1007_s10802-024-01285-8.txt,2025,10.1007/s10802-024-01285-8,0,0.4110424
Rodrigues-2025-10.1111_jcap.70017.txt,2025,10.1111/jcap.70017,12,0.32486445
Roediger-2024-10.3389_fneur.2024.1331365.txt,2024,10.3389/fneur.2024.1331365,6,0.88780504
Roffman-2021-10.1371_journal.pone.0250235.txt,2021,10.1371/journal.pone.0250235,2,0.27082655
Rohr-2025-10.1111_jsr.70065.txt,2025,10.1111/jsr.70065,14,0.5898627
Romer-2021-10.1016_j.dcn.2021.100994.txt,2021,10.1016/j.dcn.2021.100994,0,0.4714838
Romer-2023-10.1016_j.jaac.2023.02.002.txt,2023,10.1016/j.jaac.2023.02.002,0,0.43255496
Ronan-2020-10.1093_cercor_bhz257.txt,2020,10.1093/cercor/bhz257,7,0.38639536
Ronderos-2024-10.1002_hbm.26608.txt,2024,10.1002/hbm.26608,2,0.3928922
Rose-2024-10.1037_abn0000892.txt,2024,10.1037/abn0000892,0,0.3919989
Rosen-2025-10.1016_j.dcn.2025.101550.txt,2025,10.1016/j.dcn.2025.101550,7,0.50825846
Rosenberg-2020-10.1523_jneurosci.2841-19.2020.txt,2020,10.1523/jneurosci.2841-19.2020,2,0.33196828
Rosenblatt-2024-10.1038_s41467-024-46150-w.txt,2024,10.1038/s41467-024-46150-w,6,0.5609871
Rosenblatt-2024-10.1038_s41562-024-01931-7.txt,2024,10.1038/s41562-024-01931-7,6,0.778526
Rosenthal-2022-10.1177_10870547211063641.txt,2022,10.1177/10870547211063641,8,0.31502134
Ross-2021-10.1080_10826084.2021.1972316.txt,2021,10.1080/10826084.2021.1972316,1,0.59862953
Roy-2024-10.1016_j.dcn.2024.101341.txt,2024,10.1016/j.dcn.2024.101341,6,0.32050735
Roy-2024-10.1016_j.dcn.2024.101386.txt,2024,10.1016/j.dcn.2024.101386,12,0.34767377
Royer-2024-10.7554_eLife.87992.txt,2024,10.7554/eLife.87992,6,0.354616
Rozzell-2019-10.1001_jamapediatrics.2018.3678.txt,2019,10.1001/jamapediatrics.2018.3678,2,0.4345697
Rozzell-Voss-2024-10.1002_osp4.703.txt,2024,10.1002/osp4.703,3,0.5367613
Rubien-Thomas-2024-10.1016_j.dcn.2024.101393.txt,2024,10.1016/j.dcn.2024.101393,15,0.56567085
Russell-2022-10.1001_jamanetworkopen.2022.2338.txt,2022,10.1001/jamanetworkopen.2022.2338,2,0.48765382
Russell-2024-10.1001_jamapsychiatry.2024.3231.txt,2024,10.1001/jamapsychiatry.2024.3231,12,0.324715
Rutherford-2022-10.7554_eLife.72904.txt,2022,10.7554/eLife.72904,6,0.5676936
Rutherford-2023-10.7554_eLife.85082.txt,2023,10.7554/eLife.85082,6,0.6657009
Ryan-2023-10.1016_j.amepre.2023.03.008.txt,2023,10.1016/j.amepre.2023.03.008,0,0.39379343
Ryan-2024-10.1016_j.amepre.2023.11.023.txt,2024,10.1016/j.amepre.2023.11.023,1,0.48285457
Saadi-2024-10.1097_htr.0000000000000883.txt,2024,10.1097/htr.0000000000000883,9,0.41778526
Sadeghi-2025-10.1038_s41597-025-04740-3.txt,2025,10.1038/s41597-025-04740-3,6,0.6154269
Sadikova-2025-10.1093_aje_kwaf062.txt,2025,10.1093/aje/kwaf062,13,0.35146436
Saha-2021-10.1016_j.intell.2021.101568.txt,2021,10.1016/j.intell.2021.101568,6,0.52316827
Saha-2024-10.1089_brain.2023.0040.txt,2024,10.1089/brain.2023.0040,6,0.42244956
Sakib-2023-10.1001_jamanetworkopen.2022.55631.txt,2023,10.1001/jamanetworkopen.2022.55631,2,0.5239275
Saleh-2024-10.1002_mrm.29929.txt,2024,10.1002/mrm.29929,6,0.5752405
Sampasa-Kanying-2021-10.1016_j.jadohealth.2020.txt,2021,10.1016/j.jadohealth.2020,14,0.4635718
Sanchez-2023-10.1037_hea0001290.txt,2023,10.1037/hea0001290,12,0.3770445
Santos-2024-10.1080_15402002.2024.2401471.txt,2024,10.1080/15402002.2024.2401471,14,0.4595185
Sanzari-2023-10.1017_s0033291721004992.txt,2023,10.1017/s0033291721004992,3,0.37577775
Sapkota-2025-10.3390_info16030160.txt,2025,10.3390/info16030160,7,0.24994877
Sarabin-2023-10.1177_10870547231174036.txt,2023,10.1177/10870547231174036,7,0.3487461
Sartor-2024-10.1111_acer.15498.txt,2024,10.1111/acer.15498,4,0.32193303
Sartor-2025-10.1037_fam0001308.txt,2025,10.1037/fam0001308,8,0.3859412
Sauce-2022-10.1038_s41598-022-11341-2.txt,2022,10.1038/s41598-022-11341-2,14,0.31343585
Saxena-2022-10.3389_fpsyt.2022.831089.txt,2022,10.3389/fpsyt.2022.831089,12,0.41861537
Saxena-2024-10.1016_j.schres.2024.01.019.txt,2024,10.1016/j.schres.2024.01.019,12,0.24772473
Schettini-2021-10.1017_s0954579421000560.txt,2021,10.1017/s0954579421000560,15,0.2841095
Scheve-2024-10.1080_15374416.2024.2426128.txt,2024,10.1080/15374416.2024.2426128,4,0.71880865
Schiff-2023-10.1002_ab.22063.txt,2023,10.1002/ab.22063,12,0.37722203
Schultz-2022-10.1016_j.xhgg.2022.100091.txt,2022,10.1016/j.xhgg.2022.100091,10,0.8098842
Schvey-2021-10.1001_jamapediatrics.2020.5152.txt,2021,10.1001/jamapediatrics.2020.5152,3,0.4193831
Schwarzlose-2023-10.1016_j.biopsych.2022.09.00.txt,2023,10.1016/j.biopsych.2022.09.00,0,0.52212185
Sebenius-2023-10.1038_s41593-023-01376-7.txt,2023,10.1038/s41593-023-01376-7,6,0.47781593
Semanaz-2025-10.1016_j.jaac.2025.03.007.txt,2025,10.1016/j.jaac.2025.03.007,12,0.48986337
Sen-2025-10.1016_j.nicl.2025.103756.txt,2025,10.1016/j.nicl.2025.103756,11,0.4530184
Senger-Carpente-2022-10.1097_ajp.0000000000001.txt,2022,10.1097/ajp.0000000000001,3,0.4957724
Senger-Carpente-2024-10.1016_j.acap.2024.08.01.txt,2024,10.1016/j.acap.2024.08.01,0,0.43895197
Senger-Carpente-2024-10.1016_j.jadohealth.2023.txt,2024,10.1016/j.jadohealth.2023,13,0.29843402
Senger-Carpente-2024-10.1016_j.socscimed.2024.txt,2024,10.1016/j.socscimed.2024,12,0.43375024
Senger-Carpente-2025-10.1016_j.chiabu.2024.107.txt,2025,10.1016/j.chiabu.2024.107,14,0.323593
Senger-Carpenter-2025-10.1002_jcv2.70011.txt,2025,10.1002/jcv2.70011,0,0.37994584
Serio-2022-10.1016_j.dcn.2022.101182.txt,2022,10.1016/j.dcn.2022.101182,13,0.38472864
Sewaybricker-2021-10.1002_oby.23286.txt,2021,10.1002/oby.23286,3,0.6463657
Shadrin-2021-10.1016_j.neuroimage.2021.118603.txt,2021,10.1016/j.neuroimage.2021.118603,10,0.64019054
Shao-2023-10.1016_j.acap.2023.11.019.txt,2023,10.1016/j.acap.2023.11.019,12,0.70117843
Shao-2023-10.1016_j.drugalcdep.2023.110920.txt,2023,10.1016/j.drugalcdep.2023.110920,12,0.4021477
Shao-2023-10.1016_j.pmedr.2023.102428.txt,2023,10.1016/j.pmedr.2023.102428,14,0.39597765
Shao-2024-10.1016_j.addbeh.2024.108162.txt,2024,10.1016/j.addbeh.2024.108162,4,0.43721166
Shao-2024-10.1016_j.drugalcdep.2024.112473.txt,2024,10.1016/j.drugalcdep.2024.112473,4,0.3109343
Sharp-2023-10.1186_s13229-023-00538-5.txt,2023,10.1186/s13229-023-00538-5,10,0.35930142
Shaughnessy-2025-10.1111_camh.12763.txt,2025,10.1111/camh.12763,0,0.48410112
Shaul-2024-10.1017_s003329172400179x.txt,2024,10.1017/s003329172400179x,12,0.34585178
Sheldrake-2024-10.1080_02699052.2024.2416545.txt,2024,10.1080/02699052.2024.2416545,9,0.33086124
Shen-2020-10.1016_j.biopsych.2020.03.010.txt,2020,10.1016/j.biopsych.2020.03.010,14,0.24716774
Shen-2021-10.1016_j.eclinm.2021.101204.txt,2021,10.1016/j.eclinm.2021.101204,0,0.31584355
Shen-2023-10.7554_eLife.84072.txt,2023,10.7554/eLife.84072,6,0.21165664
Shen-2025-10.1002_sim.70010.txt,2025,10.1002/sim.70010,6,0.36623254
Sheth-2023-10.1177_02724316221117508.txt,2023,10.1177/02724316221117508,9,0.40738285
Shi-2024-10.1002_oby.24199.txt,2024,10.1002/oby.24199,14,0.35544783
Shi-2024-10.1038_s41467-024-50305-0.txt,2024,10.1038/s41467-024-50305-0,10,0.35433263
Shi-2024-10.1126_sciadv.adp3751.txt,2024,10.1126/sciadv.adp3751,10,0.609641
Shih-2025-10.1249_mss.0000000000003655.txt,2025,10.1249/mss.0000000000003655,9,0.33322266
Shoval-2021-10.1001_jamanetworkopen.2021.11342.txt,2021,10.1001/jamanetworkopen.2021.11342,2,0.3195023
Shu-2024-10.1192_j.eurpsy.2024.18.txt,2024,10.1192/j.eurpsy.2024.18,0,0.45649487
Siddique-2024-10.1016_j.gloepi.2024.100161.txt,2024,10.1016/j.gloepi.2024.100161,6,0.43921387
Siegel-2024-10.1038_s41586-024-07624-5.txt,2024,10.1038/s41586-024-07624-5,6,0.4200787
Sievertsen-2025-10.1016_j.bpsc.2025.02.005.txt,2025,10.1016/j.bpsc.2025.02.005,7,0.5084991
Sisk-2022-10.1002_jnr.24946.txt,2022,10.1002/jnr.24946,10,0.38248697
Skalaban-2024-10.1162_jocn_a_02094.txt,2024,10.1162/jocn/a/02094,15,0.57162887
Sloan-2023-10.1038_s41598-023-49148-4.txt,2023,10.1038/s41598-023-49148-4,4,0.6368597
Smith-2022-10.1111_ijpo.12883.txt,2022,10.1111/ijpo.12883,3,0.5110632
Smith-2023-10.1007_s10519-023-10141-2.txt,2023,10.1007/s10519-023-10141-2,10,0.5348549
Smith-2023-10.1111_jcpp.13789.txt,2023,10.1111/jcpp.13789,0,0.29819366
Smith-2023-10.1371_journal.pone.0293473.txt,2023,10.1371/journal.pone.0293473,15,0.24152619
Smith-2024-10.1007_s10862-024-10135-2.txt,2024,10.1007/s10862-024-10135-2,15,0.50526065
Smith-2024-10.1016_j.jaac.2024.07.925.txt,2024,10.1016/j.jaac.2024.07.925,11,0.41852194
